DemandAggregatedForecast,WindAggregatedForecast,MULTI_FUEL_-24,GAS_-24,,,GasPrice,CarbonPrice,cost
4122,2221.155,-2897,-1064,,,137.51,92.24,
4818,2334.941,-2895.3,-1062,,,137.51,92.24,
4964,2518.787,-2894.9,-1062,,,137.51,92.24,
4935,2823.497,-2895.2,-1060,,,137.51,92.24,
4943,3255.82,-2894.8,-1060,,,137.51,92.24,
4882,3588.831,-2894,-1058,,,137.51,92.24,
4897,3650.849,-2893.8,-1056,,,137.51,92.24,
4801,3804.566,-2894.6,-1056,,,137.51,92.24,
4776,4078.157,-2895.5,-1054,,,137.51,92.24,
4894,4175.064,-2894.6,-1055,,,137.51,92.24,
5038,4248.431,-2897.6,-1056,,,137.51,92.24,
5123,4266.87,-2898.1,-1060,,,137.51,92.24,
4902,4136.57,-2900.2,-1063,,,137.51,92.24,
4714,3955.921,-2900.5,-1067,,,137.51,92.24,
4611,3654.92,-2902.1,-1071,,,137.51,92.24,
4470,3372.07,-2901.5,-1073,,,137.51,92.24,
3990,2238.633,-2436.3,-1073,,,118.78,84.65,
3681,2022.663,-2436.3,-1074,,,118.78,84.65,
3441,1730.014,-2436.3,-1075,,,118.78,84.65,
3324,1731.541,-2436.8,-1076,,,118.78,84.65,
3245,1839.237,-2435.5,-1077,,,118.78,84.65,
3248,1963.953,-2435.9,-1079,,,118.78,84.65,
3280,2016.925,-2437,-1079,,,118.78,84.65,
3433,2118.64,-2667.2,-1078,,,118.78,84.65,
4121,2228.378,-2899.3,-1077,,,118.78,84.65,
4809,2367.697,-2897.2,-1074,,,118.78,84.65,
4965,2509.2,-2895.3,-1068,,,118.78,84.65,
4947,2742.38,-2894.9,-1063,,,118.78,84.65,
4964,2872.372,-2894.4,-1060,,,118.78,84.65,
4857,2951.772,-2893.6,-1057,,,118.78,84.65,
4878,2975.901,-2892.2,-1055,,,118.78,84.65,
4781,3165.972,-2893.4,-1054,,,118.78,84.65,
4755,3200.388,-2893.3,-1053,,,118.78,84.65,
4878,3183.122,-2894.6,-1052,,,118.78,84.65,
5004,3137.131,-2895.7,-1056,,,118.78,84.65,
5082,3028.507,-2897,-1061,,,118.78,84.65,
4869,2852.399,-2897.1,-1068,,,118.78,84.65,
4677,2596.723,-2898,-1073,,,118.78,84.65,
4558,2332.588,-2903,-1077,,,118.78,84.65,
4471,2199.11,-2902.5,-1082,,,118.78,84.65,
4067,2770.121,-2909.6,-1081,,,67.68,82.97,
3683,2840.084,-2910.7,-1084,,,67.68,82.97,
3475,2809.538,-2910.9,-1087,,,67.68,82.97,
3375,2816.125,-2909.8,-1088,,,67.68,82.97,
3280,2831.751,-2910.2,-1091,,,67.68,82.97,
3235,2820.275,-2909.7,-1091,,,67.68,82.97,
3272,2810.692,-2908,-1089,,,67.68,82.97,
3400,2720.019,-2906.6,-1087,,,67.68,82.97,
4054,2722.322,-2909.2,-1082,,,67.68,82.97,
4787,2508.764,-2908.2,-1077,,,67.68,82.97,
4979,2285.088,-2905.7,-1071,,,67.68,82.97,
4932,2238.292,-2903.7,-1066,,,67.68,82.97,
4951,2182.025,-2901.7,-1062,,,67.68,82.97,
4928,2188.699,-2901.6,-1057,,,67.68,82.97,
4904,2228.22,-2899.9,-1055,,,67.68,82.97,
4703,2514.09,-2898.4,-1054,,,67.68,82.97,
4671,2745.456,-2898.3,-1053,,,67.68,82.97,
4689,2842.68,-2897.6,-1052,,,67.68,82.97,
4811,2780.494,-2897.8,-1054,,,67.68,82.97,
4904,2699.672,-2898.6,-1058,,,67.68,82.97,
4822,2442.547,-2898.3,-1062,,,67.68,82.97,
4675,2224.517,-2902.3,-1068,,,67.68,82.97,
4538,1844.627,-2905.3,-1073,,,67.68,82.97,
4447,1593.305,-2904.7,-1077,,,67.68,82.97,
4034,1348.496,-2856.5,-711,,,95.6,80.37,
3699,1323.823,-2856.1,-711,,,95.6,80.37,
3465,1211.932,-2855.8,-711,,,95.6,80.37,
3267,1220.69,-2855.9,-711,,,95.6,80.37,
3184,1228.486,-2854.7,-711,,,95.6,80.37,
3127,1191.733,-2855.2,-711,,,95.6,80.37,
3159,1179.189,-2854.8,-709,,,95.6,80.37,
3192,1229.818,-2854,-707,,,95.6,80.37,
3482,1255.954,-2856.6,-705,,,95.6,80.37,
3953,1241.354,-2855.4,-702,,,95.6,80.37,
4392,1286.692,-2853.9,-700,,,95.6,80.37,
4557,1375.722,-2853.9,-698,,,95.6,80.37,
4573,1487.472,-2850.5,-696,,,95.6,80.37,
4523,1653.382,-2846.3,-696,,,95.6,80.37,
4513,1699.195,-2843.7,-695,,,95.6,80.37,
4369,1863.835,-2843.7,-695,,,95.6,80.37,
4276,1923.405,-2844.5,-695,,,95.6,80.37,
4237,1894.628,-2845.2,-695,,,95.6,80.37,
4431,1953.124,-2844.8,-695,,,95.6,80.37,
4558,2000.991,-2847.3,-698,,,95.6,80.37,
4455,1945.154,-2850,-701,,,95.6,80.37,
4349,1968.302,-2854.9,-706,,,95.6,80.37,
4114,1944.683,-2860.7,-711,,,95.6,80.37,
4134,1895.629,-2863.8,-713,,,95.6,80.37,
3884,1845.434,-2864.3,-717,,,93.05,80.37,
3562,1835.477,-2868.1,-717,,,93.05,80.37,
3398,1861.673,-2866.9,-718,,,93.05,80.37,
3218,1909.895,-2867.3,-718,,,93.05,80.37,
3164,1841.287,-2868.6,-719,,,93.05,80.37,
3080,1688.611,-2867.8,-718,,,93.05,80.37,
3074,1526.138,-2866.3,-717,,,93.05,80.37,
3049,1431.749,-2864,-715,,,93.05,80.37,
3206,1351.699,-2866.4,-712,,,93.05,80.37,
3535,1251.652,-2863.6,-709,,,93.05,80.37,
3924,1165.347,-2863,-706,,,93.05,80.37,
4229,1130.295,-2862,-703,,,93.05,80.37,
4374,1167.073,-2860.4,-703,,,93.05,80.37,
4398,1206.29,-2857.3,-701,,,93.05,80.37,
4447,1230.713,-2856.3,-699,,,93.05,80.37,
4281,1272.854,-2855.9,-699,,,93.05,80.37,
4224,1299.216,-2855.4,-697,,,93.05,80.37,
4220,1271.462,-2854.9,-697,,,93.05,80.37,
4398,1235.881,-2854.3,-695,,,93.05,80.37,
4563,1057.887,-2855.4,-697,,,93.05,80.37,
4518,769.92,-2855.9,-697,,,93.05,80.37,
4422,616.077,-2856.2,-700,,,93.05,80.37,
4324,566.296,-2857.6,-702,,,93.05,80.37,
4257,421.464,-2856.2,-705,,,93.05,80.37,
3829,855.324,-2903,-705,,,115.91,80.37,
3574,860.593,-2902.7,-705,,,115.91,80.37,
3405,821.11,-2901.3,-705,,,115.91,80.37,
3256,748.488,-2901.1,-705,,,115.91,80.37,
3196,697.037,-2900.9,-706,,,115.91,80.37,
3201,686.068,-2900.3,-704,,,115.91,80.37,
3228,716.517,-2900.2,-704,,,115.91,80.37,
3431,682.496,-2899.1,-701,,,115.91,80.37,
4073,618.605,-2902,-699,,,115.91,80.37,
4800,602.608,-2901.5,-697,,,115.91,80.37,
4988,605.491,-2899,-695,,,115.91,80.37,
5062,674.151,-2893.7,-693,,,115.91,80.37,
5085,807.476,-2891.9,-692,,,115.91,80.37,
5046,913.76,-2891.1,-690,,,115.91,80.37,
5045,1054.923,-2887.9,-690,,,115.91,80.37,
4892,1138.593,-2888.5,-689,,,115.91,80.37,
4867,1252.966,-2889.6,-688,,,115.91,80.37,
4976,1345.14,-2891,-688,,,115.91,80.37,
5244,1458.684,-2891.7,-688,,,115.91,80.37,
5245,1352.121,-2893.9,-690,,,115.91,80.37,
4964,1046.51,-2895.2,-692,,,115.91,80.37,
4792,910.27,-2898.6,-697,,,115.91,80.37,
4689,900.122,-2902.4,-700,,,115.91,80.37,
4516,838.535,-2901.6,-702,,,115.91,80.37,
3996,977.04,-2937.6,-707,,,144.24,77.82,
3605,984.05,-2784.5,-709,,,144.24,77.82,
3385,921.711,-2784.9,-711,,,144.24,77.82,
3252,867.884,-2786.4,-712,,,144.24,77.82,
3201,847.306,-2785.6,-714,,,144.24,77.82,
3170,915.069,-2785.9,-712,,,144.24,77.82,
3201,940.461,-2787.3,-710,,,144.24,77.82,
3402,889.108,-2786.4,-707,,,144.24,77.82,
4050,842.887,-2789.2,-705,,,144.24,77.82,
4722,895.794,-2787.8,-703,,,144.24,77.82,
4936,989.509,-2781.7,-701,,,144.24,77.82,
4967,1132.5,-2781.3,-699,,,144.24,77.82,
4945,1133.489,-2777.9,-697,,,144.24,77.82,
4949,1136.303,-2777,-697,,,144.24,77.82,
5005,1245.254,-2779.2,-697,,,144.24,77.82,
4923,1293.721,-2778.1,-696,,,144.24,77.82,
4922,1290.381,-2774.9,-696,,,144.24,77.82,
5010,1302.801,-2777.7,-697,,,144.24,77.82,
5229,1472.062,-2774.7,-698,,,144.24,77.82,
5252,1522.311,-2775.2,-701,,,144.24,77.82,
5002,1421.128,-2776.8,-704,,,144.24,77.82,
4815,1343.656,-2780.9,-709,,,144.24,77.82,
4683,1419.708,-2785.1,-713,,,144.24,77.82,
4475,1511.852,-2786.2,-716,,,144.24,77.82,
4106,1820.271,-2789.2,-1084,,,152.12,80.84,
3548,2202.833,-2790.5,-1084,,,152.12,80.84,
3325,2459.372,-2791.9,-1086,,,152.12,80.84,
3190,2696.258,-2793.4,-1087,,,152.12,80.84,
3136,2982.167,-2794.1,-1087,,,152.12,80.84,
3105,3118.908,-2794.1,-1089,,,152.12,80.84,
3136,3154.912,-2792.8,-1086,,,152.12,80.84,
3341,3149.88,-2793.8,-1083,,,152.12,80.84,
3999,3053.701,-2793.9,-1079,,,152.12,80.84,
4680,2931.836,-2789.6,-1074,,,152.12,80.84,
4898,3020.562,-2787,-1069,,,152.12,80.84,
4927,3224.989,-2783.7,-1064,,,152.12,80.84,
4905,3306.156,-2782.7,-1061,,,152.12,80.84,
4909,3264.494,-2783.4,-1058,,,152.12,80.84,
4967,3155.04,-2777.2,-1058,,,152.12,80.84,
4883,3057.507,-2777,-1056,,,152.12,80.84,
4883,2827.211,-2777.2,-1057,,,152.12,80.84,
4972,2746.109,-2776.7,-1056,,,152.12,80.84,
5195,2719.077,-2777.5,-1058,,,152.12,80.84,
5220,2657.054,-2780,-1060,,,152.12,80.84,
4967,2393.239,-2781.7,-1063,,,152.12,80.84,
4780,2203.57,-2784.2,-1067,,,152.12,80.84,
4643,1985.846,-2787.1,-1070,,,152.12,80.84,
4430,1982.436,-2786.8,-1073,,,152.12,80.84,
4018,1970.653,-2751.7,-1074,,,140.89,81.5,
3570,2093.86,-2750.7,-1073,,,140.89,81.5,
3390,2185.053,-2748.9,-1073,,,140.89,81.5,
3279,2407.382,-2746.6,-1071,,,140.89,81.5,
3194,2648.936,-2746.1,-1070,,,140.89,81.5,
3180,2792.084,-2745.3,-1069,,,140.89,81.5,
3202,2862.904,-2743.1,-1067,,,140.89,81.5,
3396,2832.012,-2742.3,-1065,,,140.89,81.5,
4045,2782.121,-2744.4,-1064,,,140.89,81.5,
4743,2680.27,-2743.9,-1063,,,140.89,81.5,
4910,2732.847,-2741.5,-1060,,,140.89,81.5,
4963,2779.659,-2738.9,-1058,,,140.89,81.5,
4944,2840.467,-2738.7,-1057,,,140.89,81.5,
4904,2859.629,-2737.7,-1056,,,140.89,81.5,
4921,2795.169,-2736.7,-1055,,,140.89,81.5,
4773,2665.476,-2734.6,-1055,,,140.89,81.5,
4767,2494.484,-2734.4,-1055,,,140.89,81.5,
4858,2464.598,-2736.2,-1056,,,140.89,81.5,
5117,2445.265,-2739.6,-1057,,,140.89,81.5,
5165,2432.426,-2742.2,-1061,,,140.89,81.5,
4932,2217.362,-2745.5,-1065,,,140.89,81.5,
4772,2053.464,-2750.9,-1070,,,140.89,81.5,
4639,1952.902,-2755.1,-1076,,,140.89,81.5,
4508,1792.84,-2756.9,-1080,,,140.89,81.5,
4079,1482.542,-2797.7,-1078,,,120.76,85.12,
3630,1375.207,-2798.2,-1077,,,120.76,85.12,
3431,1275.887,-2797.3,-1077,,,120.76,85.12,
3317,1229.874,-2796,-1076,,,120.76,85.12,
3250,1132.122,-2793.3,-1074,,,120.76,85.12,
3204,1044.257,-2792.7,-1074,,,120.76,85.12,
3239,943.076,-2791.7,-1074,,,120.76,85.12,
3443,865.206,-2788,-1072,,,120.76,85.12,
4049,812.148,-2791.6,-1071,,,120.76,85.12,
4731,754.566,-2790.7,-1069,,,120.76,85.12,
4948,801.218,-2789.4,-1067,,,120.76,85.12,
4954,776.338,-2786.6,-1065,,,120.76,85.12,
4989,788.725,-2787,-1065,,,120.76,85.12,
4942,746.671,-2783.6,-1065,,,120.76,85.12,
4954,760.64,-2785.8,-1065,,,120.76,85.12,
4799,744.157,-2786.5,-1064,,,120.76,85.12,
4755,710.461,-2784.3,-1064,,,120.76,85.12,
4740,662.86,-2787.2,-1065,,,120.76,85.12,
4886,630.115,-2789.9,-1067,,,120.76,85.12,
4930,551.579,-2795.1,-1071,,,120.76,85.12,
4715,456.159,-2799.8,-1075,,,120.76,85.12,
4513,362.562,-2804.9,-1084,,,120.76,85.12,
4384,270.047,-2808.9,-1092,,,120.76,85.12,
4320,211.835,-2809.5,-1097,,,120.76,85.12,
4003,263.948,-2812.9,-1098,,,106.83,83.98,
3680,263.199,-2815.9,-1100,,,106.83,83.98,
3472,246.492,-2819.5,-1101,,,106.83,83.98,
3299,232.24,-2821.1,-1104,,,106.83,83.98,
3215,206.104,-2822.3,-1107,,,106.83,83.98,
3149,194.115,-2822,-1107,,,106.83,83.98,
3136,203.863,-2818.7,-1105,,,106.83,83.98,
3171,227.25,-2815,-1102,,,106.83,83.98,
3484,229.577,-2814.9,-1098,,,106.83,83.98,
3941,223.04,-2810.3,-1095,,,106.83,83.98,
4346,196.033,-2806.2,-1091,,,106.83,83.98,
4565,173.688,-2806.8,-1086,,,106.83,83.98,
4559,189.039,-2804.8,-1082,,,106.83,83.98,
4554,179.713,-2803.1,-1078,,,106.83,83.98,
4472,185.486,-2799.9,-1073,,,106.83,83.98,
4335,202.601,-2799.8,-1071,,,106.83,83.98,
4292,213.795,-2799.2,-1069,,,106.83,83.98,
4293,231.666,-2800.2,-1068,,,106.83,83.98,
4446,240.849,-2800.2,-1068,,,106.83,83.98,
4581,279.853,-2800.2,-1071,,,106.83,83.98,
4506,306.951,-2804.3,-1075,,,106.83,83.98,
4322,361.189,-2809.5,-1085,,,106.83,83.98,
4156,382.232,-2814.9,-1095,,,106.83,83.98,
4128,452.19,-2815,-1102,,,106.83,83.98,
3881,506.601,-2812.8,-1108,,,155.25,83.98,
3562,568.522,-2813.4,-1112,,,155.25,83.98,
3379,641.894,-2815.5,-1115,,,155.25,83.98,
3268,634.489,-2816.3,-1116,,,155.25,83.98,
3181,602.666,-2816.8,-1117,,,155.25,83.98,
3112,588.027,-2815.6,-1118,,,155.25,83.98,
3109,611.961,-2810.7,-1116,,,155.25,83.98,
3061,647.733,-2804.1,-1111,,,155.25,83.98,
3232,706.291,-2805.2,-1106,,,155.25,83.98,
3529,646.782,-2803.9,-1102,,,155.25,83.98,
3903,593.252,-2802.5,-1097,,,155.25,83.98,
4179,585.39,-2801.1,-1092,,,155.25,83.98,
4280,620.606,-2800.9,-1086,,,155.25,83.98,
4374,692.326,-2799.9,-1082,,,155.25,83.98,
4426,728.963,-2799.3,-1077,,,155.25,83.98,
4291,924.721,-2800.4,-1074,,,155.25,83.98,
4191,1077.115,-2801.3,-1073,,,155.25,83.98,
4266,1160.781,-2802.3,-1072,,,155.25,83.98,
4406,1188.25,-2803.6,-1071,,,155.25,83.98,
4449,1205.477,-2806.3,-1073,,,155.25,83.98,
4413,1172.682,-2808.7,-1076,,,155.25,83.98,
4304,1082.18,-2811.6,-1085,,,155.25,83.98,
4181,997.788,-2813.9,-1094,,,155.25,83.98,
4093,879.653,-2813.4,-1101,,,155.25,83.98,
3764,773.778,-2823.2,-1103,,,185.68,83.98,
3404,738.135,-2825.2,-1107,,,185.68,83.98,
3240,671.001,-2825.7,-1111,,,185.68,83.98,
3147,598.89,-2826.4,-1112,,,185.68,83.98,
3104,527.485,-2820.2,-1114,,,185.68,83.98,
3096,481.678,-2805.5,-1113,,,185.68,83.98,
3135,484.682,-2791.7,-1111,,,185.68,83.98,
3336,502.768,-2789.2,-1108,,,185.68,83.98,
3973,491.875,-2789.6,-1105,,,185.68,83.98,
4732,457.221,-2783.4,-1101,,,185.68,83.98,
4928,495.905,-2776.8,-1097,,,185.68,83.98,
4962,501.366,-2770.9,-1094,,,185.68,83.98,
4966,478.285,-2766.2,-1090,,,185.68,83.98,
4942,485.348,-2761.6,-1085,,,185.68,83.98,
4997,545.625,-2758.8,-1082,,,185.68,83.98,
4811,688.826,-2759.3,-1079,,,185.68,83.98,
4820,735.718,-2761.1,-1078,,,185.68,83.98,
4942,791.806,-2764.1,-1077,,,185.68,83.98,
5163,870.49,-2766.3,-1077,,,185.68,83.98,
5205,867.782,-2770.1,-1080,,,185.68,83.98,
4943,853.579,-2771.3,-1083,,,185.68,83.98,
4738,724.027,-2774.4,-1088,,,185.68,83.98,
4603,592.125,-2776.3,-1093,,,185.68,83.98,
4489,522.965,-2777.7,-1096,,,185.68,83.98,
4038,602.041,-2764.4,-1099,,,181.56,83.2,
3681,533.199,-2765.6,-1100,,,181.56,83.2,
3464,506.772,-2765.6,-1102,,,181.56,83.2,
3335,444.014,-2763.4,-1102,,,181.56,83.2,
3243,408.399,-2762.5,-1102,,,181.56,83.2,
3221,376.443,-2761.4,-1102,,,181.56,83.2,
3235,377.232,-2761.9,-1098,,,181.56,83.2,
3436,377.685,-2762.7,-1095,,,181.56,83.2,
4091,338.041,-2765.6,-1092,,,181.56,83.2,
4812,313.642,-2763.7,-1090,,,181.56,83.2,
4968,350.333,-2760,-1087,,,181.56,83.2,
5005,394.026,-2757.6,-1084,,,181.56,83.2,
4977,429.541,-2754.2,-1081,,,181.56,83.2,
4957,478.743,-2751.5,-1079,,,181.56,83.2,
4963,543.507,-2749,-1077,,,181.56,83.2,
4804,621.412,-2748.5,-1076,,,181.56,83.2,
4789,643.393,-2751.3,-1073,,,181.56,83.2,
4881,716.229,-2752.8,-1072,,,181.56,83.2,
5166,770.519,-2750.8,-1073,,,181.56,83.2,
5213,742.44,-2750.8,-1076,,,181.56,83.2,
4995,667.819,-2750.7,-1081,,,181.56,83.2,
4847,526.183,-2753.1,-1087,,,181.56,83.2,
4698,427.06,-2756.6,-1093,,,181.56,83.2,
4569,431.465,-2757.1,-1097,,,181.56,83.2,
4077,545.102,-2743.6,-1097,,,186.97,84.01,
3644,491.686,-2745.6,-1098,,,186.97,84.01,
3447,442.787,-2746.2,-1100,,,186.97,84.01,
3322,414.046,-2748.3,-1101,,,186.97,84.01,
3236,339.274,-2749,-1101,,,186.97,84.01,
3227,303.314,-2749,-1102,,,186.97,84.01,
3239,305.396,-2750,-1100,,,186.97,84.01,
3437,308.102,-2749.2,-1097,,,186.97,84.01,
4063,263.874,-2750.1,-1092,,,186.97,84.01,
4755,217.453,-2745.7,-1088,,,186.97,84.01,
4949,234.613,-2742,-1083,,,186.97,84.01,
5017,216.159,-2739.8,-1077,,,186.97,84.01,
4990,186.925,-2737.5,-1074,,,186.97,84.01,
4942,163.648,-2736.2,-1072,,,186.97,84.01,
4971,160.315,-2734.9,-1071,,,186.97,84.01,
4838,153.212,-2735.6,-1070,,,186.97,84.01,
4799,143.958,-2738.8,-1070,,,186.97,84.01,
4892,134.327,-2736.1,-1072,,,186.97,84.01,
5137,135.796,-2732.8,-1074,,,186.97,84.01,
5170,166.717,-2733.8,-1079,,,186.97,84.01,
4941,158.857,-2735.3,-1081,,,186.97,84.01,
4779,134.369,-2738.5,-1085,,,186.97,84.01,
4644,108.157,-2741.7,-1091,,,186.97,84.01,
4517,136.195,-2742.2,-1092,,,186.97,84.01,
4037,108.331,-2752.8,-1091,,,172.86,86.42,
3624,101.462,-2751.9,-1093,,,172.86,86.42,
3456,72.944,-2751.9,-1095,,,172.86,86.42,
3334,67.38,-2751.9,-1096,,,172.86,86.42,
3232,62.946,-2751.9,-1096,,,172.86,86.42,
3168,65.42,-2751.9,-1096,,,172.86,86.42,
3252,64.645,-2751.9,-1096,,,172.86,86.42,
3437,63.612,-2751.9,-1093,,,172.86,86.42,
4021,80.941,-2755.7,-1091,,,172.86,86.42,
4713,95.501,-2750.2,-1087,,,172.86,86.42,
4880,92.638,-2745.3,-1082,,,172.86,86.42,
4896,95.898,-2742.5,-1077,,,172.86,86.42,
4909,112.347,-2740.7,-1074,,,172.86,86.42,
4870,134.554,-2742.1,-1072,,,172.86,86.42,
4879,195.296,-2738.9,-1070,,,172.86,86.42,
4741,237.667,-2737.6,-1067,,,172.86,86.42,
4704,276.535,-2738.5,-1066,,,172.86,86.42,
4764,305.163,-2738.5,-1064,,,172.86,86.42,
4975,344.555,-2738.7,-1065,,,172.86,86.42,
4993,417.294,-2738.4,-1066,,,172.86,86.42,
4780,407.894,-2739.6,-1070,,,172.86,86.42,
4621,362.469,-2743.3,-1077,,,172.86,86.42,
4526,259.622,-2747.2,-1085,,,172.86,86.42,
4393,310.702,-2746.2,-1091,,,172.86,86.42,
4092,208.468,-2749.7,-1095,,,133.56,86.21,
3744,217.3,-2751,-1100,,,133.56,86.21,
3505,217.492,-2750,-1103,,,133.56,86.21,
3343,200.592,-2754,-1105,,,133.56,86.21,
3268,175.511,-2755,-1106,,,133.56,86.21,
3228,206.804,-2755.9,-1103,,,133.56,86.21,
3251,212.38,-2754,-1099,,,133.56,86.21,
3446,186.558,-2753,-1094,,,133.56,86.21,
3943,178.069,-2755.4,-1088,,,133.56,86.21,
4617,180.258,-2750.4,-1082,,,133.56,86.21,
4914,167.396,-2742.4,-1077,,,133.56,86.21,
4934,224.959,-2738.4,-1071,,,133.56,86.21,
4922,262.454,-2736.4,-1067,,,133.56,86.21,
4891,304.23,-2734.8,-1063,,,133.56,86.21,
4869,336.076,-2733.2,-1062,,,133.56,86.21,
4752,355.91,-2733,-1061,,,133.56,86.21,
4704,382.66,-2734.5,-1059,,,133.56,86.21,
4696,446.002,-2738.2,-1059,,,133.56,86.21,
4868,514.538,-2737.6,-1061,,,133.56,86.21,
4923,549.275,-2739.3,-1063,,,133.56,86.21,
4777,535.416,-2740.2,-1069,,,133.56,86.21,
4594,482.929,-2740.7,-1075,,,133.56,86.21,
4449,438.663,-2743.3,-1080,,,133.56,86.21,
4314,471.317,-2741,-1083,,,133.56,86.21,
4096,871.75,-2762.6,-1087,,,137.07,87.09,
3653,1032.164,-2765.7,-1088,,,137.07,87.09,
3429,1140.498,-2765.9,-1091,,,137.07,87.09,
3275,1335.719,-2768.4,-1092,,,137.07,87.09,
3197,1415.592,-2770.6,-1093,,,137.07,87.09,
3164,1452.136,-2772.8,-1094,,,137.07,87.09,
3152,1532.569,-2772.8,-1093,,,137.07,87.09,
3208,1590.802,-2771.8,-1089,,,137.07,87.09,
3505,1622.471,-2774.3,-1087,,,137.07,87.09,
3918,1695.04,-2768.5,-1084,,,137.07,87.09,
4316,1820.363,-2762.6,-1080,,,137.07,87.09,
4456,1852.04,-2757.7,-1077,,,137.07,87.09,
4495,1835.266,-2754.6,-1075,,,137.07,87.09,
4474,1741.57,-2752.2,-1071,,,137.07,87.09,
4457,1760.078,-2749.8,-1069,,,137.07,87.09,
4320,1875.583,-2748.2,-1068,,,137.07,87.09,
4195,1885.429,-2749.5,-1068,,,137.07,87.09,
4141,1888.827,-2749.3,-1067,,,137.07,87.09,
4288,1705.358,-2750.3,-1068,,,137.07,87.09,
4440,1575.901,-2752.9,-1070,,,137.07,87.09,
4363,1500.431,-2752.7,-1071,,,137.07,87.09,
4192,1440.131,-2776.2,-1077,,,137.07,87.09,
4035,1299.355,-2778.2,-1084,,,137.07,87.09,
3943,1168.341,-2778.7,-1087,,,137.07,87.09,
3822,1322.771,-2781.2,-1089,,,145.21,87.09,
3528,1369.15,-2783.8,-1091,,,145.21,87.09,
3319,1397.381,-2784,-1091,,,145.21,87.09,
3165,1449.433,-2786,-1090,,,145.21,87.09,
3084,1449.495,-2785.4,-1090,,,145.21,87.09,
3040,1272.185,-2785.3,-1093,,,145.21,87.09,
2998,1162.422,-2782.6,-1092,,,145.21,87.09,
3003,1128.559,-2781.8,-1090,,,145.21,87.09,
3190,1182.637,-2784,-1089,,,145.21,87.09,
3514,1144.377,-2782,-1086,,,145.21,87.09,
3860,1103.017,-2778.4,-1081,,,145.21,87.09,
4126,1036.073,-2773.9,-1077,,,145.21,87.09,
4203,964.062,-2769.7,-1075,,,145.21,87.09,
4254,893.204,-2769.9,-1070,,,145.21,87.09,
4287,798.779,-2766.3,-1068,,,145.21,87.09,
4082,715.398,-2765.7,-1066,,,145.21,87.09,
3974,598.718,-2766.9,-1064,,,145.21,87.09,
3950,592.175,-2766.2,-1061,,,145.21,87.09,
4090,553.958,-2769.7,-1065,,,145.21,87.09,
4224,499.041,-2774.4,-1066,,,145.21,87.09,
4155,454.579,-2776.3,-1069,,,145.21,87.09,
4000,405.152,-2777.5,-1075,,,145.21,87.09,
3949,325.709,-2779.8,-1080,,,145.21,87.09,
3879,312.565,-2777.6,-1082,,,145.21,87.09,
3734,218.663,-2755.7,-1083,,,146.53,87.09,
3463,220.066,-2756,-1085,,,146.53,87.09,
3296,205.6,-2755.6,-1085,,,146.53,87.09,
3156,194.452,-2755.5,-1086,,,146.53,87.09,
3084,183.97,-2754.4,-1088,,,146.53,87.09,
3054,166.902,-2754.3,-1088,,,146.53,87.09,
3021,141.459,-2754.7,-1087,,,146.53,87.09,
3124,136.406,-2755.2,-1085,,,146.53,87.09,
3438,151.572,-2758.4,-1083,,,146.53,87.09,
3856,149.138,-2757.4,-1081,,,146.53,87.09,
4168,155.011,-2755.4,-1078,,,146.53,87.09,
4362,181.767,-2756,-1076,,,146.53,87.09,
4458,181.07,-2754.8,-1073,,,146.53,87.09,
4412,175.874,-2754.7,-1070,,,146.53,87.09,
4388,164.692,-2754.6,-1068,,,146.53,87.09,
4243,159.64,-2752.7,-1066,,,146.53,87.09,
4216,146.123,-2751.7,-1064,,,146.53,87.09,
4252,132.937,-2750.9,-1062,,,146.53,87.09,
4476,120.399,-2750.7,-1065,,,146.53,87.09,
4622,110.606,-2749.6,-1069,,,146.53,87.09,
4466,108.959,-2750.4,-1072,,,146.53,87.09,
4296,105.82,-2753.4,-1076,,,146.53,87.09,
4192,86.793,-2757.8,-1081,,,146.53,87.09,
4098,109.884,-2756.3,-1084,,,146.53,87.09,
3879,114.367,-2757.9,-1084,,,163.42,82.11,
3682,135.322,-2759,-1084,,,163.42,82.11,
3451,146.225,-2758.9,-1084,,,163.42,82.11,
3315,119.002,-2760.3,-1084,,,163.42,82.11,
3244,87.223,-2760.2,-1085,,,163.42,82.11,
3224,90.863,-2761.3,-1085,,,163.42,82.11,
3233,92.55,-2760.1,-1084,,,163.42,82.11,
3452,101.614,-2758.8,-1082,,,163.42,82.11,
4049,121.242,-2761.9,-1078,,,163.42,82.11,
4729,137.976,-2760.7,-1075,,,163.42,82.11,
4995,175.768,-2758.6,-1071,,,163.42,82.11,
5015,253.217,-2756.5,-1067,,,163.42,82.11,
4968,364.318,-2755.8,-1066,,,163.42,82.11,
4929,455.287,-2751.5,-1064,,,163.42,82.11,
4945,501.401,-2748.7,-1062,,,163.42,82.11,
4838,593.614,-2747.5,-1060,,,163.42,82.11,
4826,739.342,-2745.8,-1058,,,163.42,82.11,
4803,904.953,-2743.1,-1057,,,163.42,82.11,
5059,1029.672,-2744,-1059,,,163.42,82.11,
5118,1086.488,-2745,-1061,,,163.42,82.11,
4937,1137.111,-2747.3,-1063,,,163.42,82.11,
4750,1260.497,-2749.9,-1070,,,163.42,82.11,
4611,1291.877,-2754.3,-1075,,,163.42,82.11,
4436,1109.103,-2755.6,-1079,,,163.42,82.11,
